Year,Month,Day,Hour,Minute,Second,Millisecond,Instance,DomainInstance,Engine Coolant Temperature (degC), Engine Total Hours Of Operation(hours), Engine Speed(RPM), Engine Oil Pressure(kPa),Battery Power Input(V), Generator Average LineToLine AC RMS Voltage(V), Generator Average AC Frequency(Hz),timeStamp
2018,02,09,01,15,31,337,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138931
2018,02,09,01,15,32,352,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138932
2018,02,09,01,15,33,366,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138933
2018,02,09,01,15,34,381,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138934
2018,02,09,01,15,35,393,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138935
2018,02,09,01,15,36,408,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.394573211669922000000,1518138936
2018,02,09,01,15,37,421,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138937
2018,02,09,01,15,38,435,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.394573211669922000000,1518138938
2018,02,09,01,15,39,449,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.293014526367187000000,1518138939
2018,02,09,01,15,40,465,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,238.000000000000000000000,60.394573211669922000000,1518138940
2018,02,09,01,15,41,477,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,234.000000000000000000000,60.394573211669922000000,1518138941
2018,02,09,01,15,42,492,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138942
2018,02,09,01,15,43,506,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138943
2018,02,09,01,15,44,521,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,234.000000000000000000000,60.293014526367187000000,1518138944
2018,02,09,01,15,45,534,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138945
2018,02,09,01,15,46,548,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.394573211669922000000,1518138946
2018,02,09,01,15,47,562,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138947
2018,02,09,01,15,48,576,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138948
2018,02,09,01,15,49,591,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,238.000000000000000000000,60.394573211669922000000,1518138949
2018,02,09,01,15,50,604,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,234.000000000000000000000,60.293014526367187000000,1518138950
2018,02,09,01,15,51,618,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138951
2018,02,09,01,15,52,633,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138952
2018,02,09,01,15,53,646,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,238.000000000000000000000,60.394573211669922000000,1518138953
2018,02,09,01,15,54,659,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.293014526367187000000,1518138954
2018,02,09,01,15,55,673,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.293014526367187000000,1518138955
2018,02,09,01,15,56,687,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138956
2018,02,09,01,15,57,701,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.394573211669922000000,1518138957
2018,02,09,01,15,58,715,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138958
2018,02,09,01,15,59,730,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138959
2018,02,09,01,16,00,743,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.496128082275391000000,1518138960
2018,02,09,01,16,01,757,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.394573211669922000000,1518138961
2018,02,09,01,16,02,772,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138962
2018,02,09,01,16,03,786,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.394573211669922000000,1518138963
2018,02,09,01,16,04,800,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.394573211669922000000,1518138964
2018,02,09,01,16,05,814,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.394573211669922000000,1518138965
2018,02,09,01,16,06,829,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138966
2018,02,09,01,16,07,842,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.394573211669922000000,1518138967
2018,02,09,01,16,08,857,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138968
2018,02,09,01,16,09,870,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138969
2018,02,09,01,16,10,885,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138970
2018,02,09,01,16,11,899,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.394573211669922000000,1518138971
2018,02,09,01,16,12,911,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.100000381469727000000,236.000000000000000000000,60.394573211669922000000,1518138972
2018,02,09,01,16,13,926,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.293014526367187000000,1518138973
2018,02,09,01,16,14,940,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138974
2018,02,09,01,16,15,953,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138975
2018,02,09,01,16,16,970,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.394573211669922000000,1518138976
2018,02,09,01,16,17,982,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.394573211669922000000,1518138977
2018,02,09,01,16,18,995,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138978
2018,02,09,01,16,20,011,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,234.000000000000000000000,60.394573211669922000000,1518138980
2018,02,09,01,16,21,026,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138981
2018,02,09,01,16,22,038,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138982
2018,02,09,01,16,23,053,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138983
2018,02,09,01,16,24,067,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.394573211669922000000,1518138984
2018,02,09,01,16,25,081,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,234.000000000000000000000,60.293014526367187000000,1518138985
2018,02,09,01,16,26,096,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138986
2018,02,09,01,16,27,108,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138987
2018,02,09,01,16,28,122,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.394573211669922000000,1518138988
2018,02,09,01,16,29,136,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.394573211669922000000,1518138989
2018,02,09,01,16,30,150,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.293014526367187000000,1518138990
2018,02,09,01,16,31,164,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138991
2018,02,09,01,16,32,178,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,468.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138992
2018,02,09,01,16,33,192,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,236.000000000000000000000,60.394573211669922000000,1518138993
2018,02,09,01,16,34,207,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,238.000000000000000000000,60.293014526367187000000,1518138994
2018,02,09,01,16,35,219,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,235.000000000000000000000,60.293014526367187000000,1518138995
2018,02,09,01,16,36,233,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.293014526367187000000,1518138996
2018,02,09,01,16,37,248,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.100000381469727000000,237.000000000000000000000,60.394573211669922000000,1518138997
2018,02,09,01,16,38,263,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,480.000000000000000000000,28.100000381469727000000,234.000000000000000000000,60.394573211669922000000,1518138998
2018,02,09,01,16,39,276,37,1,82.000000000000000000000,560.799999999999950000000,1800.000000000000000000000,472.000000000000000000000,28.200000762939453000000,237.000000000000000000000,60.394573211669922000000,1518138999
